RuleID,RuleType,FromClassName,FromAssetGroupCode,FROMASSETGROUP,FromAssetTypeCode,FROMASSETTYPE,FromTerminal,ToClassName,ToAssetGroupCode,TOASSETGROUP,ToAssetTypeCode,TOASSETTYPE,ToTerminal,ViaClassName,ViaAssetGroupCode,ViaAssetGroup,ViaAssetTypeCode,ViaAssetType,ViaTerminal
1128,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,185,Underground AC Disconnect,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,449,Indoor AC Load Break,Single Terminal,,,,,,
1127,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,185,Underground AC Disconnect,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,450,Indoor AC Disconnect,Single Terminal,,,,,,
1131,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,185,Underground AC Disconnect,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,453,Source Selectable Switch,Single Terminal,,,,,,
1149,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,186,Underground AC Load Break,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,80,Busbar Tap,,,,,,,
1151,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,186,Underground AC Load Break,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,81,Overhead Splice,,,,,,,
1152,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,186,Underground AC Load Break,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,82,Overhead Tap,,,,,,,
1153,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,186,Underground AC Load Break,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,83,Underground Solid Connection,,,,,,,
1154,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,186,Underground AC Load Break,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,84,Underground Splice,,,,,,,
1150,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,186,Underground AC Load Break,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,142,Overhead Solid Connection,,,,,,,
1155,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,186,Underground AC Load Break,,meh.unadmin.ElectricJunction,6,Low Voltage Line End,100,Overhead Line End,,,,,,,
1156,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,186,Underground AC Load Break,,meh.unadmin.ElectricJunction,6,Low Voltage Line End,101,Underground Terminator,,,,,,,
1145,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,186,Underground AC Load Break,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,441,Overhead AC Load Break,Single Terminal,,,,,,
1144,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,186,Underground AC Load Break,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,442,Overhead AC Disconnect,Single Terminal,,,,,,
1148,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,186,Underground AC Load Break,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,445,Underground AC Load Break,Single Terminal,,,,,,
1147,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,186,Underground AC Load Break,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,446,Underground AC Disconnect,Single Terminal,,,,,,
1143,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,186,Underground AC Load Break,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,449,Indoor AC Load Break,Single Terminal,,,,,,
1142,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,186,Underground AC Load Break,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,450,Indoor AC Disconnect,Single Terminal,,,,,,
1146,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,186,Underground AC Load Break,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,453,Source Selectable Switch,Single Terminal,,,,,,
1163,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,187,Underground DC Disconnect,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,80,Busbar Tap,,,,,,,
1165,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,187,Underground DC Disconnect,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,81,Overhead Splice,,,,,,,
1166,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,187,Underground DC Disconnect,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,82,Overhead Tap,,,,,,,
1167,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,187,Underground DC Disconnect,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,83,Underground Solid Connection,,,,,,,
1168,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,187,Underground DC Disconnect,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,84,Underground Splice,,,,,,,
1164,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,187,Underground DC Disconnect,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,142,Overhead Solid Connection,,,,,,,
1169,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,187,Underground DC Disconnect,,meh.unadmin.ElectricJunction,6,Low Voltage Line End,100,Overhead Line End,,,,,,,
1170,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,187,Underground DC Disconnect,,meh.unadmin.ElectricJunction,6,Low Voltage Line End,101,Underground Terminator,,,,,,,
1160,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,187,Underground DC Disconnect,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,443,Overhead DC Load Break,Single Terminal,,,,,,
1159,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,187,Underground DC Disconnect,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,444,Overhead DC Disconnect,Single Terminal,,,,,,
1162,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,187,Underground DC Disconnect,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,447,Underground DC Load Break,Single Terminal,,,,,,
1161,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,187,Underground DC Disconnect,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,448,Underground DC Disconnect,Single Terminal,,,,,,
1158,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,187,Underground DC Disconnect,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,451,Indoor DC Load Break,Single Terminal,,,,,,
1157,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,187,Underground DC Disconnect,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,452,Indoor DC Disconnect,Single Terminal,,,,,,
1177,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,188,Underground DC Load Break,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,80,Busbar Tap,,,,,,,
1179,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,188,Underground DC Load Break,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,81,Overhead Splice,,,,,,,
1180,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,188,Underground DC Load Break,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,82,Overhead Tap,,,,,,,
1181,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,188,Underground DC Load Break,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,83,Underground Solid Connection,,,,,,,
1182,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,188,Underground DC Load Break,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,84,Underground Splice,,,,,,,
1178,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,188,Underground DC Load Break,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,142,Overhead Solid Connection,,,,,,,
1183,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,188,Underground DC Load Break,,meh.unadmin.ElectricJunction,6,Low Voltage Line End,100,Overhead Line End,,,,,,,
1184,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,188,Underground DC Load Break,,meh.unadmin.ElectricJunction,6,Low Voltage Line End,101,Underground Terminator,,,,,,,
1174,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,188,Underground DC Load Break,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,443,Overhead DC Load Break,Single Terminal,,,,,,
1173,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,188,Underground DC Load Break,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,444,Overhead DC Disconnect,Single Terminal,,,,,,
1176,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,188,Underground DC Load Break,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,447,Underground DC Load Break,Single Terminal,,,,,,
1175,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,188,Underground DC Load Break,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,448,Underground DC Disconnect,Single Terminal,,,,,,
1172,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,188,Underground DC Load Break,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,451,Indoor DC Load Break,Single Terminal,,,,,,
1171,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,188,Underground DC Load Break,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,452,Indoor DC Disconnect,Single Terminal,,,,,,
1034,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,189,Indoor AC Disconnect,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,80,Busbar Tap,,,,,,,
1036,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,189,Indoor AC Disconnect,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,81,Overhead Splice,,,,,,,
1037,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,189,Indoor AC Disconnect,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,82,Overhead Tap,,,,,,,
1038,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,189,Indoor AC Disconnect,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,83,Underground Solid Connection,,,,,,,
1039,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,189,Indoor AC Disconnect,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,84,Underground Splice,,,,,,,
1035,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,189,Indoor AC Disconnect,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,142,Overhead Solid Connection,,,,,,,
1040,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,189,Indoor AC Disconnect,,meh.unadmin.ElectricJunction,6,Low Voltage Line End,100,Overhead Line End,,,,,,,
1041,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,189,Indoor AC Disconnect,,meh.unadmin.ElectricJunction,6,Low Voltage Line End,101,Underground Terminator,,,,,,,
1030,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,189,Indoor AC Disconnect,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,441,Overhead AC Load Break,Single Terminal,,,,,,
1029,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,189,Indoor AC Disconnect,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,442,Overhead AC Disconnect,Single Terminal,,,,,,
1033,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,189,Indoor AC Disconnect,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,445,Underground AC Load Break,Single Terminal,,,,,,
1032,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,189,Indoor AC Disconnect,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,446,Underground AC Disconnect,Single Terminal,,,,,,
1028,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,189,Indoor AC Disconnect,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,449,Indoor AC Load Break,Single Terminal,,,,,,
1027,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,189,Indoor AC Disconnect,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,450,Indoor AC Disconnect,Single Terminal,,,,,,
1031,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,189,Indoor AC Disconnect,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,453,Source Selectable Switch,Single Terminal,,,,,,
1049,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,190,Indoor AC Load Break,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,80,Busbar Tap,,,,,,,
1051,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,190,Indoor AC Load Break,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,81,Overhead Splice,,,,,,,
1052,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,190,Indoor AC Load Break,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,82,Overhead Tap,,,,,,,
1053,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,190,Indoor AC Load Break,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,83,Underground Solid Connection,,,,,,,
1054,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,190,Indoor AC Load Break,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,84,Underground Splice,,,,,,,
1050,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,190,Indoor AC Load Break,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,142,Overhead Solid Connection,,,,,,,
1055,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,190,Indoor AC Load Break,,meh.unadmin.ElectricJunction,6,Low Voltage Line End,100,Overhead Line End,,,,,,,
1056,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,190,Indoor AC Load Break,,meh.unadmin.ElectricJunction,6,Low Voltage Line End,101,Underground Terminator,,,,,,,
1045,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,190,Indoor AC Load Break,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,441,Overhead AC Load Break,Single Terminal,,,,,,
1044,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,190,Indoor AC Load Break,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,442,Overhead AC Disconnect,Single Terminal,,,,,,
1048,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,190,Indoor AC Load Break,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,445,Underground AC Load Break,Single Terminal,,,,,,
1047,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,190,Indoor AC Load Break,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,446,Underground AC Disconnect,Single Terminal,,,,,,
1043,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,190,Indoor AC Load Break,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,449,Indoor AC Load Break,Single Terminal,,,,,,
1042,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,190,Indoor AC Load Break,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,450,Indoor AC Disconnect,Single Terminal,,,,,,
1046,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,190,Indoor AC Load Break,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,453,Source Selectable Switch,Single Terminal,,,,,,
1063,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,191,Indoor DC Disconnect,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,80,Busbar Tap,,,,,,,
1065,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,191,Indoor DC Disconnect,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,81,Overhead Splice,,,,,,,
1066,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,191,Indoor DC Disconnect,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,82,Overhead Tap,,,,,,,
1067,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,191,Indoor DC Disconnect,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,83,Underground Solid Connection,,,,,,,
1068,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,191,Indoor DC Disconnect,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,84,Underground Splice,,,,,,,
1064,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,191,Indoor DC Disconnect,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,142,Overhead Solid Connection,,,,,,,
1069,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,191,Indoor DC Disconnect,,meh.unadmin.ElectricJunction,6,Low Voltage Line End,100,Overhead Line End,,,,,,,
1070,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,191,Indoor DC Disconnect,,meh.unadmin.ElectricJunction,6,Low Voltage Line End,101,Underground Terminator,,,,,,,
1060,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,191,Indoor DC Disconnect,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,443,Overhead DC Load Break,Single Terminal,,,,,,
1059,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,191,Indoor DC Disconnect,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,444,Overhead DC Disconnect,Single Terminal,,,,,,
1062,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,191,Indoor DC Disconnect,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,447,Underground DC Load Break,Single Terminal,,,,,,
1061,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,191,Indoor DC Disconnect,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,448,Underground DC Disconnect,Single Terminal,,,,,,
1058,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,191,Indoor DC Disconnect,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,451,Indoor DC Load Break,Single Terminal,,,,,,
1057,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,191,Indoor DC Disconnect,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,452,Indoor DC Disconnect,Single Terminal,,,,,,
1077,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,192,Indoor DC Load Break,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,80,Busbar Tap,,,,,,,
1079,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,192,Indoor DC Load Break,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,81,Overhead Splice,,,,,,,
1080,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,192,Indoor DC Load Break,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,82,Overhead Tap,,,,,,,
1081,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,192,Indoor DC Load Break,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,83,Underground Solid Connection,,,,,,,
1082,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,192,Indoor DC Load Break,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,84,Underground Splice,,,,,,,
1078,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,192,Indoor DC Load Break,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,142,Overhead Solid Connection,,,,,,,
1083,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,192,Indoor DC Load Break,,meh.unadmin.ElectricJunction,6,Low Voltage Line End,100,Overhead Line End,,,,,,,
1084,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,192,Indoor DC Load Break,,meh.unadmin.ElectricJunction,6,Low Voltage Line End,101,Underground Terminator,,,,,,,
1074,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,192,Indoor DC Load Break,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,443,Overhead DC Load Break,Single Terminal,,,,,,
1073,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,192,Indoor DC Load Break,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,444,Overhead DC Disconnect,Single Terminal,,,,,,
1076,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,192,Indoor DC Load Break,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,447,Underground DC Load Break,Single Terminal,,,,,,
1075,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,192,Indoor DC Load Break,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,448,Underground DC Disconnect,Single Terminal,,,,,,
1072,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,192,Indoor DC Load Break,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,451,Indoor DC Load Break,Single Terminal,,,,,,
1071,Containment,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,192,Indoor DC Load Break,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,452,Indoor DC Disconnect,Single Terminal,,,,,,
1185,Containment,meh.unadmin.ElectricAssembly,12,Medium Voltage Arrester Bank,201,Indoor,,meh.unadmin.ElectricDevice,25,Medium Voltage Arrester,483,MV Station Arrester,Single Terminal,,,,,,
1186,Containment,meh.unadmin.ElectricAssembly,12,Medium Voltage Arrester Bank,202,Line,,meh.unadmin.ElectricDevice,25,Medium Voltage Arrester,482,MV Line Arrester,Single Terminal,,,,,,
1187,Containment,meh.unadmin.ElectricAssembly,12,Medium Voltage Arrester Bank,203,Station,,meh.unadmin.ElectricDevice,25,Medium Voltage Arrester,483,MV Station Arrester,Single Terminal,,,,,,
1195,Containment,meh.unadmin.ElectricAssembly,14,Medium Voltage Fuse Bank,221,Overhead Disconnect Fuse Holder,,meh.unadmin.ElectricLine,10,Medium Voltage Connector,180,Single Phase,,,,,,,
1196,Containment,meh.unadmin.ElectricAssembly,14,Medium Voltage Fuse Bank,221,Overhead Disconnect Fuse Holder,,meh.unadmin.ElectricLine,10,Medium Voltage Connector,181,Three Phase,,,,,,,
1197,Containment,meh.unadmin.ElectricAssembly,14,Medium Voltage Fuse Bank,221,Overhead Disconnect Fuse Holder,,meh.unadmin.ElectricLine,10,Medium Voltage Connector,182,Two Phase,,,,,,,
1188,Containment,meh.unadmin.ElectricAssembly,14,Medium Voltage Fuse Bank,221,Overhead Disconnect Fuse Holder,,meh.unadmin.ElectricDevice,25,Medium Voltage Arrester,482,MV Line Arrester,Single Terminal,,,,,,
1189,Containment,meh.unadmin.ElectricAssembly,14,Medium Voltage Fuse Bank,221,Overhead Disconnect Fuse Holder,,meh.unadmin.ElectricDevice,25,Medium Voltage Arrester,483,MV Station Arrester,Single Terminal,,,,,,
1190,Containment,meh.unadmin.ElectricAssembly,14,Medium Voltage Fuse Bank,221,Overhead Disconnect Fuse Holder,,meh.unadmin.ElectricDevice,29,Medium Voltage Fuse,562,Fault Limiter,Single Terminal,,,,,,
1191,Containment,meh.unadmin.ElectricAssembly,14,Medium Voltage Fuse Bank,221,Overhead Disconnect Fuse Holder,,meh.unadmin.ElectricDevice,29,Medium Voltage Fuse,564,Overhead Cutout Fused Disconnect,Single Terminal,,,,,,
1192,Containment,meh.unadmin.ElectricAssembly,14,Medium Voltage Fuse Bank,221,Overhead Disconnect Fuse Holder,,meh.unadmin.ElectricDevice,29,Medium Voltage Fuse,565,Overhead Cutout Fused Load Break,,,,,,,
1193,Containment,meh.unadmin.ElectricAssembly,14,Medium Voltage Fuse Bank,221,Overhead Disconnect Fuse Holder,,meh.unadmin.ElectricDevice,29,Medium Voltage Fuse,566,Overhead Cutout Sectionalizer,Single Terminal,,,,,,
1194,Containment,meh.unadmin.ElectricAssembly,14,Medium Voltage Fuse Bank,221,Overhead Disconnect Fuse Holder,,meh.unadmin.ElectricDevice,29,Medium Voltage Fuse,567,Overhead Cutout Solid Blade,Single Terminal,,,,,,
1205,Containment,meh.unadmin.ElectricAssembly,14,Medium Voltage Fuse Bank,222,Overhead Load Break Fuse Holder,,meh.unadmin.ElectricLine,10,Medium Voltage Connector,180,Single Phase,,,,,,,
1206,Containment,meh.unadmin.ElectricAssembly,14,Medium Voltage Fuse Bank,222,Overhead Load Break Fuse Holder,,meh.unadmin.ElectricLine,10,Medium Voltage Connector,181,Three Phase,,,,,,,
1207,Containment,meh.unadmin.ElectricAssembly,14,Medium Voltage Fuse Bank,222,Overhead Load Break Fuse Holder,,meh.unadmin.ElectricLine,10,Medium Voltage Connector,182,Two Phase,,,,,,,
1198,Containment,meh.unadmin.ElectricAssembly,14,Medium Voltage Fuse Bank,222,Overhead Load Break Fuse Holder,,meh.unadmin.ElectricDevice,25,Medium Voltage Arrester,482,MV Line Arrester,Single Terminal,,,,,,
1199,Containment,meh.unadmin.ElectricAssembly,14,Medium Voltage Fuse Bank,222,Overhead Load Break Fuse Holder,,meh.unadmin.ElectricDevice,25,Medium Voltage Arrester,483,MV Station Arrester,Single Terminal,,,,,,
1200,Containment,meh.unadmin.ElectricAssembly,14,Medium Voltage Fuse Bank,222,Overhead Load Break Fuse Holder,,meh.unadmin.ElectricDevice,29,Medium Voltage Fuse,562,Fault Limiter,Single Terminal,,,,,,
1201,Containment,meh.unadmin.ElectricAssembly,14,Medium Voltage Fuse Bank,222,Overhead Load Break Fuse Holder,,meh.unadmin.ElectricDevice,29,Medium Voltage Fuse,564,Overhead Cutout Fused Disconnect,Single Terminal,,,,,,
1202,Containment,meh.unadmin.ElectricAssembly,14,Medium Voltage Fuse Bank,222,Overhead Load Break Fuse Holder,,meh.unadmin.ElectricDevice,29,Medium Voltage Fuse,565,Overhead Cutout Fused Load Break,,,,,,,
1203,Containment,meh.unadmin.ElectricAssembly,14,Medium Voltage Fuse Bank,222,Overhead Load Break Fuse Holder,,meh.unadmin.ElectricDevice,29,Medium Voltage Fuse,566,Overhead Cutout Sectionalizer,Single Terminal,,,,,,
1204,Containment,meh.unadmin.ElectricAssembly,14,Medium Voltage Fuse Bank,222,Overhead Load Break Fuse Holder,,meh.unadmin.ElectricDevice,29,Medium Voltage Fuse,567,Overhead Cutout Solid Blade,Single Terminal,,,,,,
1222,Containment,meh.unadmin.ElectricAssembly,14,Medium Voltage Fuse Bank,223,Pad Mounted Disconnect,,meh.unadmin.ElectricLine,10,Medium Voltage Connector,180,Single Phase,,,,,,,
1223,Containment,meh.unadmin.ElectricAssembly,14,Medium Voltage Fuse Bank,223,Pad Mounted Disconnect,,meh.unadmin.ElectricLine,10,Medium Voltage Connector,181,Three Phase,,,,,,,
1224,Containment,meh.unadmin.ElectricAssembly,14,Medium Voltage Fuse Bank,223,Pad Mounted Disconnect,,meh.unadmin.ElectricLine,10,Medium Voltage Connector,182,Two Phase,,,,,,,
1208,Containment,meh.unadmin.ElectricAssembly,14,Medium Voltage Fuse Bank,223,Pad Mounted Disconnect,,meh.unadmin.ElectricDevice,25,Medium Voltage Arrester,481,MV Elbow Arrester,Single Terminal,,,,,,
